'ID';'НАЗВАНИЕ';'СТУДИЯ';'ГОД ПРОИЗВОДСТВА';'РЕЖИССЁР';'СЦЕНАРИСТ';'ОПЕРАТОР';'ВОЗРАСТНАЯ КАТЕГОРИЯ';'ЖАНР';'СТРАНА';'КАТЕГОРИЯ';'ЦЕНА';'СЕБЕСТОИМОСТЬ';'СТАТУС'
'2157455';'Китайский квартал';'Парамаунт Пикчерз';'1974';'Роман Полански';'Роберт Тауни';'';'Зрителям, достигшим 16 лет';'Художественный';'США';'Видео';'576.0';'442.8';'o'
'2157456';'Калина красная';'Киностудия "Мосфильм"';'1973';'В.Шукшин';'В.Шукшин';'А.Заболоцкий';'«12+» для детей старше 12 лет';'Художественный';'СССР';'Кино';'704.0';'586.0';'o'
'2157457';'Каникулы с Тимоном и Пумбой';'Уолт Дисней Телевижн Анимэйшн';'1995';'Джули Моргави';'Робертс Ганнауэй';'';'«0+» для любой зрительской аудитории';'Анимационный';'США';'Видео';'470.0';'336.0';'e'
'2157458';'Зонтик для новобрачных';'Киностудия "Мосфильм"';'1986';'Р.Нахапетов';'Р.Фаталиев';'В.Шевчик';'Для любой зрительской аудитории';'Художественный';'СССР';'Кино';'400.0';'308.0';'o'
'2157459';'Коктейль';'Тачстоун Пикчерз, Интерскоуп Коммьюникейшнз, Силва Скрин Партнерс 3';'1988';'Роджер Доналдсон';'Хейвуд Гулд';'Дин Семлер';'«16+» для детей старше 16 лет';'Художественный';'США';'Видео';'816.0';'583.0';'o'
'2157460';'Книга джунглей /По одноименному произведению Редьярда Киплинга/.';'Уолт Дисней Пикчерз';'1967';'Вольфганг Райтерман';'Редьярд Киплинг';'';'Для любой зрительской аудитории';'Анимационный';'США';'Видео';'408.0';'314.0';'o'
'2157461';'Казаки-разбойники';'Одесская киностудия';'1979';'В.Козачков';'А.Марьямов';'А.Повзнер';'«0+» для любой зрительской аудитории';'Художественный';'СССР';'Видео';'636.0';'530.0';'o'
'2157462';'Из жизни отдыхающих';'Киностудия "Мосфильм"';'1980';'Н.Губенко';'Н.Губенко';'А.Княжеский';'«12+» для детей старше 12 лет';'Художественный';'СССР';'Кино';'715.0';'511.0';'o'
'2157463';'Колесо фортуны.';'Элизиан Дримз, Кудзу, Мунстоун Интертейнмент, Сэндкасл 5 Продакшнс';'1999';'Роберт Олтман';'Энн Рэпп';'';'Детям до 12 лет просмотр фильма разрешен в сопровождении родителей';'Художественный';'США';'Видео';'649.0';'541.0';'o'
'2157464';'Коллеги';'Киностудия "Мосфильм"';'1962';'А.Сахаров';'А.Сахаров';'В.Николаев';'«12+» для детей старше 12 лет';'Художественный';'СССР';'Кино';'670.0';'479.0';'e'
'2157465';'Кинг Конг _';'Биг Праймейт Пикчерз, Юниверсал Пикчерз, ВингНат Филмз';'2005';'Питер Джексон';'Филиппа Бойенс, Фрэн Уолш';'Эндрю Лесни';'«16+» для детей старше 16 лет';'Художественный';'Новая Зеландия|США';'Кино';'430.0';'358.0';'o'
'2157466';'Кинг Конг _';'Биг Праймейт Пикчерз, Юниверсал Пикчерз, ВингНат Филмз';'2005';'Питер Джексон';'Филиппа Бойенс, Фрэн Уолш';'Эндрю Лесни';'«16+» для детей старше 16 лет';'Художественный';'Новая Зеландия|США';'Кино';'680.0';'523.0';'o'
'2157467';'Клуб первых жен /По новелле Оливии Голдсмит/';'Парамаунт Пикчерз';'1996';'Хью Уилсон';'Роберт Харлинг';'';'Зрителям, достигшим 14 лет';'Художественный';'США';'Видео';'690.0';'493.0';'o'
'2157468';'Казино /По книге Николаса Пиледжи/';'Юниверсал Пикчерз';'1995';'Мартин Скорсезе';'Николас Пиледжи, Мартин Скорсезе';'';'«18+» запрещено для детей';'Художественный';'США';'Видео';'610.0';'436.0';'o'
'2157469';'Казино Рояль /По книге Яна Флеминга/';'Коламбиа Пикчерз, Метро Голдвин Майер, Ион Продакшнз, Даньяк, Юнайтед Артистс Корпорейшн, Стиллкинг Филмз, Сони Пикчерз';'2006';'Мартин Кемпбелл';'Нил Пурвис, Роберт Уэйд';'Фил Мехикс';'Детям до 12 лет просмотр фильма разрешен в сопровождении родителей';'Художественный';'США|Великобритания|Чехия';'Кино';'360.0';'300.0';'o'
'2157470';'Кевин и Перри уделывают всех';'Айкон Интертейнмент Интернешнл, Тайгер Эспект  Продакшнз, Фрэджайл Филмз и Айкон Продакшнз';'2000';'Эд Бай';'Гарри Энфилд, Дэвид Каммингз';'Алан Алмод';'«18+» запрещено для детей';'Художественный';'Великобритания';'Видео';'450.0';'346.0';'o'
'2157471';'Капитанская дочка .';'Киностудия "Мосфильм"';'1958';'В.Каплуновский';'Н.Коварский';'Э.Гулидов';'«6+» для детей старше шести лет';'Художественный';'СССР';'Кино';'632.5';'451.95';'o'
'2157472';'Классный мюзикл';'Уолт Дисней Пикчерз';'2006';'Кенни Ортега';'Питер Барсоччини';'';'«12+» для детей старше 12 лет';'Художественный';'США';'Видео';'744.0';'532.0';'o'
'2157473';'Клевый парень';'Юниверсал Пикчерз';'1999';'Фрэнк Оз';'Стив Мартин';'Ули Штайгер';'Детям до 12 лет просмотр фильма разрешен в сопровождении родителей';'Художественный';'США';'Кино';'460.0';'383.0';'e'
'2157475';'Новые приключения Стича';'Уолт Дисней Пикчерз';'2003';'Тони Грейг, Роберт Ганавэй';'';'';'«0+» для любой зрительской аудитории';'Анимационный';'США';'Видео';'320.0';'267.0';'o'
'2157476';'Новые приключения неуловимых';'Киностудия "Мосфильм"';'1968';'Э.Кеосаян';'Э.Кеосаян, А.Макаров';'Ф.Добронравов';'«6+» для детей старше шести лет';'Художественный';'СССР';'Кино';'630.0';'525.0';'o'
'2157477';'Ограбление по-итальянски';'Парамаунт Пикчерз, Де Лайн Пикчерз, Уоркинг Тайтл Филмз, Студио Канал';'2003';'Ф.Гари Грэй';'Трой Кеннеди-Мартин, Донна Пауэрс, Уайн Пауэрс';'';'Детям до 12 лет просмотр фильма разрешен в сопровождении родителей';'Художественный';'США';'Кино';'450.0';'346.0';'o'
